time,latitude,longitude,depth,mag,magType,id,place
2024-12-03T15:10:59.950Z,19.562,-65.38033333,10.86,3.23,md,pr71467643,"134 km NNE of Vieques, Puerto Rico"
2024-12-03T14:54:25.297Z,-23.67,-67.1072,163.801,4.7,mww,us7000nvmq,"100 km NW of San Antonio de los Cobres, Argentina"
2024-12-03T14:43:20.374Z,52.2092,-170.1015,35,3.2,ml,us6000pgsr,"116 km SW of Nikolski, Alaska"
2024-12-03T14:15:22.124Z,15.1197,108.1952,9.753,3.9,mb,us7000nzbm,"24 km S of Trà My, Vietnam"
2024-12-03T13:31:44.574Z,62.9738,-150.8403,110.4,3.3,ml,ak024fj7koem,"53 km N of Petersville, Alaska"
2024-12-03T12:41:05.084Z,25.6518,142.7038,15.337,4.7,mb,us7000nvm9,"Volcano Islands, Japan region"
2024-12-03T11:49:00.228Z,55.9152,-149.146,10,3.2,ml,us7000nvm1,"269 km SE of Chiniak, Alaska"
2024-12-03T11:45:36.306Z,-6.8969,153.7772,10,4.9,mb,us7000nvm2,"199 km WSW of Panguna, Papua New Guinea"
2024-12-03T10:33:00.394Z,-1.0609,67.233,10,4.5,mb,us7000nzbn,Carlsberg Ridge
2024-12-03T10:32:25.680Z,31.5118333,-114.3651667,8.49,3.32,ml,ci40992472,"97 km SE of Estacion Coahuila, B.C., MX"
2024-12-03T10:13:16.270Z,19.57133333,-65.26333333,31.59,3.18,md,pr71467638,"140 km NNE of Vieques, Puerto Rico"
2024-12-03T09:32:17.420Z,19.5463,-65.2615,106,4.65,md,pr2024338004,"137 km N of Culebra, Puerto Rico"
2024-12-03T09:24:33.508Z,50.9165,-173.1285,10,3.1,ml,us6000pgmy,"160 km SSE of Atka, Alaska"
2024-12-03T09:07:10.967Z,54.3532,-160.9697,35,3.8,mb,us7000nzbj,"113 km SSW of Sand Point, Alaska"
2024-12-03T09:01:40.100Z,17.42683333,-66.481,10.75,3.14,md,pr71467608,"60 km S of Santa Isabel, Puerto Rico"
2024-12-03T08:06:04.775Z,-21.1248,-178.8369,583.787,5.4,mww,us7000nvkt,Fiji region
2024-12-03T07:29:29.685Z,-41.1787,85.6711,10,5.1,mb,us7000nvkm,southeast Indian Ridge
2024-12-03T07:26:52.390Z,19.3995,-68.0203,72,3.73,md,pr2024338003,"99 km NNE of Punta Cana, Dominican Republic"
2024-12-03T07:13:45.964Z,10.8379,-86.5793,10,4.3,mb,us7000nvkf,"90 km WSW of San Juan del Sur, Nicaragua"
2024-12-03T06:57:33.790Z,19.5456,-67.917,6,3.89,md,pr2024338002,"118 km NNE of Punta Cana, Dominican Republic"
2024-12-03T06:09:01.170Z,18.0165,-68.5268,80,3.14,md,pr2024338001,"40 km SSE of Boca de Yuma, Dominican Republic"
2024-12-03T05:49:03.360Z,-8.403,123.0656,190.334,4.4,mb,us7000nzbg,"97 km ENE of Maumere, Indonesia"
2024-12-03T05:23:48.815Z,-32.4393,-69.8895,135.744,4.1,mb,us7000nvk6,"79 km ENE of Los Andes, Chile"
2024-12-03T04:33:23.480Z,14.5996,-92.4747,71.367,4.2,mb,us7000nvk2,"14 km SSW of Puerto Madero, Mexico"
2024-12-03T04:31:49.875Z,-24.6714,179.8316,514.416,4.6,mb,us7000nvk3,south of the Fiji Islands
2024-12-03T04:22:33.605Z,-5.5379,104.1572,63.795,4.3,mb,us7000nzbc,"112 km SW of Kotabumi, Indonesia"
2024-12-03T04:09:06.284Z,46.0564,154.3194,10,4.4,mb,us7000nzbd,east of the Kuril Islands
2024-12-03T04:06:11.154Z,-2.8429,141.5925,25.564,4.2,mb,us7000nzba,"36 km ESE of Vanimo, Papua New Guinea"
2024-12-03T03:54:59.795Z,-52.8616,19.5387,10,4.9,mb,us7000nvjy,southwest of Africa
2024-12-03T03:52:33.970Z,19.6091,-67.909,20,3.91,md,pr2024338000,"125 km NNE of Punta Cana, Dominican Republic"
2024-12-03T03:51:21.810Z,34.5125,-118.8681667,15.34,3.1,ml,ci40992360,"13 km NNW of Piru, CA"
2024-12-03T01:56:01.509Z,56.2264,-149.1479,10,3.2,ml,us7000nvjm,"245 km SE of Chiniak, Alaska"
2024-12-03T01:32:09.745Z,15.8761,-95.1772,53.222,4.3,mb,us7000nvjj,"31 km SE of Santa Gertrudis Miramar, Mexico"
2024-12-02T23:26:10.118Z,-21.4163,-70.0202,56.353,4,mb,us7000nvja,"77 km NNE of Tocopilla, Chile"
2024-12-02T23:06:59.736Z,13.8111,-91.1881,53.909,4,mb,us7000nvj8,"33 km SSW of La Gomera, Guatemala"
2024-12-02T23:06:51.275Z,15.0697,147.1017,10,4.6,mb,us7000nyiq,"145 km E of Saipan, Northern Mariana Islands"
2024-12-02T22:47:12.431Z,27.9219,139.6231,516.869,3.8,mb,us7000nyip,"Bonin Islands, Japan region"
2024-12-02T22:07:22.140Z,53.5579,-164.9236,35,3.1,ml,us6000pg4g,"85 km SE of Akutan, Alaska"
2024-12-02T21:43:44.130Z,3.2087,128.3722,59.576,4.2,mb,us7000nyin,"168 km NNE of Tobelo, Indonesia"
2024-12-02T21:23:20.820Z,34.5343,33.2418,10,4.2,mb,us7000nviy,"23 km SSE of Ágios Týchon, Cyprus"
2024-12-02T21:11:57.257Z,56.9746,-154.7299,1.3,3,ml,ak024fhoojey,"34 km W of Akhiok, Alaska"
2024-12-02T20:43:42.720Z,18.8995,-65.2681,29,3.57,md,pr2024337001,"66 km N of Culebra, Puerto Rico"
2024-12-02T19:30:51.260Z,-24.4072,-176.1857,35,4.4,mb,us7000nyil,south of the Fiji Islands
2024-12-02T19:15:58.285Z,-24.5271,-176.0682,35,4.8,mb,us7000nvi0,south of the Fiji Islands
2024-12-02T19:01:12.103Z,43.7416,-105.3737,0,3.3,ml,us7000nvha,"9 km E of Wright, Wyoming"
2024-12-02T16:06:16.806Z,-23.6638,-179.6851,533.789,4.6,mb,us7000nvft,south of the Fiji Islands
2024-12-02T16:06:10.719Z,-9.5851,110.239,10,4.5,mb,us7000nvfs,"180 km S of Bambanglipuro, Indonesia"
2024-12-02T15:56:12.820Z,18.87716667,-65.05283333,25.93,3.38,md,pr71467503,"60 km NNW of Charlotte Amalie, U.S. Virgin Islands"
2024-12-02T15:47:30.446Z,8.2092,-83.3941,10,4.4,mb,us7000nyii,"53 km SW of Golfito, Costa Rica"
2024-12-02T15:11:52.922Z,-48.7259,106.5354,10,5,mb,us7000nvg1,southeast Indian Ridge
2024-12-02T15:11:06.278Z,18.8464,145.7168,185.032,4.2,mb,us7000nyih,"Pagan region, Northern Mariana Islands"
2024-12-02T14:44:50.830Z,18.7953,-67.5815,60,3.75,md,pr2024337000,"60 km NW of Aguadilla, Puerto Rico"
2024-12-02T14:07:33.103Z,-49.2054,107.6862,10,4.5,mb,us7000nyie,southeast Indian Ridge
2024-12-02T13:14:09.358Z,61.4713,-146.6329,13.2,3.7,ml,ak024fhjxlyu,"40 km NNW of Valdez, Alaska"
2024-12-02T12:40:01.744Z,-7.9808,107.0044,22.973,4.6,mb,us7000nvfb,"98 km SSW of Banjar, Indonesia"
2024-12-02T12:19:09.310Z,-2.8659,129.3796,10,4.7,mb,us7000nvf3,"66 km NE of Masohi, Indonesia"
2024-12-02T10:56:13.605Z,51.7986,-167.918,10,3.2,ml,us7000nvgr,"142 km SSE of Nikolski, Alaska"
2024-12-02T09:40:57.637Z,-6.6718,130.2702,91.339,4.2,mb,us7000nvet,"297 km WSW of Tual, Indonesia"
2024-12-02T09:40:34.259Z,44.2514,51.4497,10,4,mb,us7000nven,"13 km SE of Taūshyq, Kazakhstan"
2024-12-02T09:12:12.755Z,0.4936,126.7525,69.913,4.4,mb,us7000nveh,"77 km WSW of Ternate, Indonesia"
2024-12-02T08:06:34.655Z,-45.0822,167.3595,83.592,4.3,mb,us7000nvea,"46 km NW of Te Anau, New Zealand"
2024-12-02T07:05:28.852Z,0.7888,126.2119,48.096,4.5,mb,us7000nvei,"130 km W of Ternate, Indonesia"
2024-12-02T06:50:19.702Z,18.4083,146.5297,66.77,4.4,mb,us7000nyi8,"Pagan region, Northern Mariana Islands"
2024-12-02T06:33:03.898Z,12.7183,-89.8217,43.894,4.3,mb,us7000nvdt,"96 km S of Acajutla, El Salvador"
2024-12-02T06:28:05.188Z,52.5895,-174.9201,242.422,3.8,mb,us7000nyi7,"65 km NW of Atka, Alaska"
2024-12-02T02:00:15.246Z,50.6611,-138.1149,10,4.1,mb,us7000nvcy,west of Vancouver Island
2024-12-02T01:59:55.760Z,-14.6716,167.2152,165.246,4.4,mb,us7000nvd0,"43 km NNE of Port-Olry, Vanuatu"
2024-12-02T01:36:31.634Z,47.0212,-66.5426,11.39,3.5,mb_lg,us7000nvct,"79 km W of Miramichi, Canada"
2024-12-02T01:18:50.907Z,53.4676,-163.6232,10,3.2,ml,us6000pft8,"154 km S of False Pass, Alaska"
2024-12-02T01:18:43.690Z,32.2923,142.3525,10,4.8,mww,us7000nvcs,"Izu Islands, Japan region"
2024-12-02T01:01:11.804Z,13.1373,146.9085,10,5,mb,us7000nvcm,"223 km ESE of Yigo Village, Guam"
2024-12-02T00:07:58.836Z,51.6839,178.5433,79.784,3.5,ml,us6000pft6,"Rat Islands, Aleutian Islands, Alaska"
2024-12-01T23:58:38.105Z,34.6943,-16.3328,10,4.4,mb,us7000nyhu,"214 km NNE of São Jorge, Portugal"
2024-12-01T22:59:03.125Z,53.8491,160.4747,72.902,4.7,mb,us7000nvc5,"150 km NE of Petropavlovsk-Kamchatsky, Russia"
2024-12-01T22:54:33.530Z,18.148,-63.5256,60,3.76,md,pr2024336002,"45 km W of Blowing Point Village, Anguilla"
2024-12-01T22:45:49.457Z,-5.2019,-80.9853,35,4.3,mb,us7000nvc6,"18 km SE of Paita, Peru"
2024-12-01T22:29:49.211Z,53.4263,-163.5672,10,3.1,ml,us6000pfiq,"159 km S of False Pass, Alaska"
2024-12-01T22:26:35.010Z,53.3723,-163.4453,9.765,4.4,mwr,us7000nvc0,"164 km S of False Pass, Alaska"
2024-12-01T22:13:58.147Z,46.9656,-128.8581,10,3.2,ml,us7000nvby,off the coast of Washington
2024-12-01T21:42:55.024Z,9.6881,125.7896,113.569,4.3,mb,us7000nyhp,"14 km NNE of Claver, Philippines"
2024-12-01T19:32:06.465Z,51.8972,-173.1543,35,3.5,ml,us7000nyhw,"79 km ESE of Atka, Alaska"
2024-12-01T19:28:48.023Z,-29.4614,-177.2164,35,4.2,mb,us7000nyhl,"Kermadec Islands, New Zealand"
2024-12-01T18:15:15.838Z,50.9398,-179.8813,10,3.1,ml,us6000pfij,"248 km WSW of Adak, Alaska"
2024-12-01T17:56:35.510Z,-59.0065,-25.5533,35,4.9,mb,us7000nvaq,South Sandwich Islands region
2024-12-01T16:55:23.088Z,51.5374,-176.0426,35,3.5,mb,us7000nvbk,"55 km SE of Adak, Alaska"
2024-12-01T16:47:10.737Z,-52.7388,25.8183,10,4.4,mb,us7000nyhh,south of Africa
2024-12-01T15:51:52.380Z,19.37,-66.30766667,24.99,3.18,md,pr71467418,"99 km N of Brenas, Puerto Rico"
2024-12-01T14:44:55.519Z,51.8117,178.428,101.906,4,mb,us7000nvbj,"Rat Islands, Aleutian Islands, Alaska"
2024-12-01T14:33:38.237Z,17.6209,119.5558,17.55,4.6,mb,us7000nva5,"85 km W of Cabittaogan, Philippines"
2024-12-01T13:15:24.808Z,5.4241,92.5763,10,4.5,mb,us7000nyhc,off the west coast of northern Sumatra
2024-12-01T13:11:48.212Z,50.3041,178.6195,10,3.2,ml,us6000pfil,"Rat Islands, Aleutian Islands, Alaska"
2024-12-01T12:41:53.129Z,-52.6416,25.841,10,4.3,mb,us7000nyhb,south of Africa
2024-12-01T12:41:30.920Z,18.9931,-65.6631,95,3.63,md,pr2024336001,"65 km NNE of Vieques, Puerto Rico"
2024-12-01T11:40:12.731Z,-20.7674,-177.6026,374.821,4.3,mb,us7000nv9l,"243 km W of Houma, Tonga"
2024-12-01T11:13:33.628Z,-5.1576,150.6391,242.165,4.5,mb,us7000nv9i,"70 km NE of Kimbe, Papua New Guinea"
2024-12-01T08:35:12.025Z,-8.1678,155.9586,10,4.1,mb,us7000nyh6,"97 km W of Gizo, Solomon Islands"
2024-12-01T07:57:44.830Z,18.4347,95.1919,80.697,4.6,mb,us7000nv8y,"21 km NW of Myanaung, Myanmar"
2024-12-01T06:12:22.543Z,-35.6747,78.3733,10,5,mb,us7000nv8n,Mid-Indian Ridge
2024-12-01T03:51:34.145Z,-31.7265,-178.7312,43.825,4.5,mb,us7000nyh5,Kermadec Islands region
2024-12-01T03:03:31.352Z,-20.3682,-177.7999,549.65,4.2,mb,us7000nyh4,"274 km WNW of Houma, Tonga"
2024-12-01T01:20:33.690Z,19.16983333,-64.8375,11.88,3.25,md,pr71467363,"92 km N of Charlotte Amalie, U.S. Virgin Islands"
2024-12-01T01:14:05.629Z,52.0597,179.4411,181.738,3.2,ml,us7000p0s2,"270 km W of Adak, Alaska"
2024-12-01T01:09:17.550Z,19.1841,-64.6655,71,3.97,md,pr2024336000,"95 km N of Cruz Bay, U.S. Virgin Islands"
2024-12-01T01:01:52.134Z,52.0754,-179.6278,175.25,3.3,ml,us7000p0s1,"206 km W of Adak, Alaska"
2024-12-01T00:12:57.430Z,19.14233333,-64.79533333,64.18,3.44,md,pr71467338,"89 km N of Charlotte Amalie, U.S. Virgin Islands"
2024-12-01T00:01:58.270Z,-28.7577,-176.489,10,4.9,mb,us7000nv77,Kermadec Islands region
2024-11-30T23:52:45.796Z,-7.657,127.7555,168.706,4.2,mb,us7000nv73,"126 km NE of Lospalos, Timor Leste"
2024-11-30T23:19:38.580Z,19.38616667,-155.2428333,1.96,3.08,ml,hv74548802,"6 km S of Volcano, Hawaii"
2024-11-30T22:12:26.968Z,-22.5817,-12.9569,10,4.8,mb,us7000nv6w,southern Mid-Atlantic Ridge
2024-11-30T21:36:05.908Z,13.0543,143.9264,132.912,4.7,mb,us7000nv6t,"83 km WSW of Merizo Village, Guam"
2024-11-30T21:11:26.203Z,-3.021,128.7256,19.026,4.5,mb,us7000nv6q,"40 km NW of Masohi, Indonesia"
2024-11-30T20:01:45.434Z,43.6326,-105.3545,0,3.3,ml,us7000nv6e,"17 km SE of Wright, Wyoming"
2024-11-30T18:40:35.900Z,19.47983333,-155.3975,20.59,4.02,ml,hv74548332,"17 km WNW of Volcano, Hawaii"
2024-11-30T18:34:56.733Z,-18.3641,-69.6619,118.268,4.8,mb,us7000nv60,"68 km E of Arica, Chile"
2024-11-30T17:58:40.649Z,-2.6122,136.7339,37.504,4.5,mb,us7000nv5y,"160 km ENE of Nabire, Indonesia"
2024-11-30T17:47:08.167Z,0.2182,122.1013,179.824,4.4,mb,us7000nv5x,"112 km WSW of Gorontalo, Indonesia"
2024-11-30T17:19:17.395Z,25.2326,126.0285,47.345,4.5,mb,us7000nv5v,"87 km ENE of Hirara, Japan"
2024-11-30T16:24:15.891Z,33.3736,132.4044,51.372,4.1,mb,us7000nygq,"9 km SSW of Yawatahama, Japan"
2024-11-30T16:10:41.929Z,6.2665,123.3551,10,4.5,mb,us7000nv5u,"78 km WSW of Sangay, Philippines"
2024-11-30T16:01:25.729Z,-30.7736,-178.8699,84.601,4.5,mb,us7000nygn,"Kermadec Islands, New Zealand"
2024-11-30T15:54:50.440Z,-13.7,167.1068,196.83,4.3,mb,us7000nygp,"51 km WNW of Sola, Vanuatu"
2024-11-30T15:22:49.929Z,-6.7362,129.7612,166.575,4.2,mb,us7000nv56,Banda Sea
2024-11-30T15:14:33.343Z,51.9593,-173.6083,9.679,3.1,ml,us6000pih6,"48 km ESE of Atka, Alaska"
2024-11-30T15:14:22.164Z,19.235,-108.2233,10,4.3,mb,us7000nwde,Revilla Gigedo Islands region
2024-11-30T15:08:50.569Z,19.3496,-108.5141,10,5.4,mww,us7000nv52,Revilla Gigedo Islands region
2024-11-30T15:06:52.962Z,-18.2581,-172.5524,10,4.9,mb,us7000nv53,"157 km ENE of Neiafu, Tonga"
2024-11-30T15:06:42.593Z,-6.5983,127.5333,404.441,4.1,mb,us7000nv51,"220 km NNE of Lospalos, Timor Leste"
2024-11-30T14:48:36.015Z,-20.0668,-175.8066,224.157,4.6,mb,us7000nv4y,"132 km NNW of Houma, Tonga"
2024-11-30T14:10:13.472Z,-5.9177,147.4253,88.429,4.8,mb,us7000nv4u,"84 km NNW of Finschhafen, Papua New Guinea"
2024-11-30T13:31:17.231Z,-24.0638,179.8578,534.968,4.4,mb,us7000nv4r,south of the Fiji Islands
2024-11-30T13:16:37.771Z,-24.1983,179.6743,528.088,4.4,mb,us7000nygr,south of the Fiji Islands
2024-11-30T13:15:40.557Z,-24.0403,179.7868,531.352,5.1,mww,us7000nv4l,south of the Fiji Islands
2024-11-30T11:29:49.941Z,-22.5017,-67.3941,197.302,4.3,mb,us7000nv49,"94 km ENE of San Pedro de Atacama, Chile"
2024-11-30T10:59:26.447Z,-0.8176,29.2153,10,4.4,mb,us7000nygg,"48 km W of Ntungamo, Uganda"
2024-11-30T10:53:22.363Z,13.7792,-91.9269,34.182,4.1,mb,us7000nv45,"56 km S of Champerico, Guatemala"
2024-11-30T10:33:40.240Z,17.5037,145.8664,198.532,5.1,mb,us7000nv43,"253 km N of Saipan, Northern Mariana Islands"
2024-11-30T10:12:27.167Z,14.9592,108.0329,10.681,4.1,mb,us7000nyge,"46 km SSW of Trà My, Vietnam"
2024-11-30T09:32:41.098Z,40.093,77.6063,10,4.4,mb,us7000nv3u,"126 km W of Tumxuk, China"
2024-11-30T09:24:34.366Z,65.5105,-170.5009,30,3.8,ml,ak024fe6jdpo,"25 km ESE of Lavrentiya, Russia"
2024-11-30T09:07:01.883Z,23.8314,123.383,19.908,5.2,mww,us7000nv3k,"80 km SSE of Yonakuni, Japan"
2024-11-30T08:46:16.409Z,25.3021,126.0218,49.015,5.7,mww,us7000nv3a,"91 km NE of Hirara, Japan"
2024-11-30T08:34:07.444Z,23.7581,123.5016,10,4.9,mb,us7000nv35,"93 km SW of Ishigaki, Japan"
2024-11-30T07:51:40.021Z,-32.641,-178.5993,10,4.6,mb,us7000nv33,south of the Kermadec Islands
2024-11-30T07:18:33.503Z,53.105,-160.8258,10,3.4,ml,us7000nyg7,"238 km SSE of King Cove, Alaska"
2024-11-30T05:58:21.284Z,15.4004,145.5471,225.106,4.1,mb,us7000nyg4,"30 km NW of Saipan, Northern Mariana Islands"
2024-11-30T05:56:47.870Z,19.5568,-65.4246,28,3.58,md,pr2024335002,"132 km NNE of Vieques, Puerto Rico"
2024-11-30T05:43:09.050Z,19.6016,-65.4545,36,3.54,md,pr2024335001,"136 km NNE of Vieques, Puerto Rico"
2024-11-30T05:30:18.567Z,-32.2806,54.5582,10,4.7,mb,us7000nyg3,Southwest Indian Ridge
2024-11-30T05:09:57.590Z,19.5721,-65.211,116,3.78,md,pr2024335000,"139 km NNW of Charlotte Amalie, U.S. Virgin Islands"
2024-11-30T04:38:19.150Z,19.18883333,-155.3505,28.71,3.29,ml,hv74547057,"13 km E of Pāhala, Hawaii"
2024-11-30T04:26:52.769Z,-23.2005,-67.8573,159.336,4.2,mb,us7000nv24,"47 km SE of San Pedro de Atacama, Chile"
2024-11-30T04:22:28.332Z,6.6663,-73.0851,162.202,4.4,mb,us7000nv23,"7 km NNW of Curití, Colombia"
2024-11-30T04:11:13.248Z,62.0072,-150.8978,68.8,3.5,ml,ak024fe3hdpg,"26 km E of Skwentna, Alaska"
2024-11-30T04:04:09.140Z,19.01266667,-66.82116667,27.65,3.24,md,pr71467258,"58 km N of Hatillo, Puerto Rico"
2024-11-30T03:40:01.518Z,14.1213,145.3093,92.074,4.4,mb,us7000nyg1,"79 km NE of Yigo Village, Guam"
2024-11-30T03:10:49.965Z,53.7096,-166.7302,89.938,3.6,ml,us6000pig5,"22 km SW of Unalaska, Alaska"
2024-11-30T02:41:17.920Z,10.1206,-86.3751,10,4.3,mb,us7000nyg8,"61 km WSW of Tamarindo, Costa Rica"
2024-11-30T02:22:58.331Z,-19.6057,169.1769,129.778,4.4,mb,us7000nv1l,"13 km WSW of Isangel, Vanuatu"
2024-11-30T02:04:59.574Z,40.3205,142.2796,55.099,4.3,mb,us7000nv1j,"45 km ENE of Kuji, Japan"
2024-11-30T01:19:39.420Z,-22.1996,-178.1363,355.401,4.5,mb,us7000nv1b,south of the Fiji Islands
2024-11-30T00:52:29.523Z,37.023,136.4771,10,4.8,mww,us7000nv16,"31 km WNW of Hakui, Japan"
2024-11-30T00:40:02.560Z,19.6165,-65.38933333,38.57,3.28,md,pr71467223,"139 km NNE of Vieques, Puerto Rico"
2024-11-30T00:36:00.326Z,-8.8882,-81.0822,10,5.2,mww,us7000nv14,"227 km WSW of Santiago de Cao, Peru"
2024-11-30T00:21:10.031Z,1.8459,128.5587,10,4.4,mb,us7000nv11,"62 km ENE of Tobelo, Indonesia"
2024-11-29T23:13:25.714Z,48.0245,-128.9006,10,3,ml,us7000ny7y,"253 km WSW of Tofino, Canada"
2024-11-29T22:46:17.689Z,50.3221,156.5221,66.238,4.3,mb,us7000nv0s,"48 km SE of Severo-Kuril’sk, Russia"
2024-11-29T22:29:18.476Z,53.2923,159.4806,108.317,4.3,mb,us7000nv0p,"62 km ENE of Petropavlovsk-Kamchatsky, Russia"
2024-11-29T21:55:54.615Z,1.7136,127.3575,128.478,4,mb,us7000ny7w,"72 km W of Tobelo, Indonesia"
2024-11-29T21:20:54.622Z,-12.455,167.0456,244.511,4.5,mb,us7000nv0e,"166 km NNW of Sola, Vanuatu"
2024-11-29T21:03:25.570Z,19.5913,-65.4338,48,3.79,md,pr2024334000,"135 km NNE of Vieques, Puerto Rico"
2024-11-29T20:39:23.351Z,4.631,127.7829,133.592,4.6,mb,us7000nv09,"261 km SE of Pondaguitan, Philippines"
2024-11-29T20:25:52.431Z,-24.6347,-176.5942,10,4.4,mb,us7000ny7p,south of the Fiji Islands
2024-11-29T20:25:04.580Z,-58.0575,-25.9211,105.668,4.3,mb,us7000ny7q,South Sandwich Islands region
2024-11-29T20:14:57.923Z,-58.0723,-23.9993,10,4.7,mb,us7000ny7n,South Sandwich Islands region
2024-11-29T20:10:13.026Z,-25.7331,-179.5408,501.557,4,mb,us7000ny7m,south of the Fiji Islands
2024-11-29T19:52:28.637Z,51.8012,-178.7066,102.483,3.2,ml,us6000pipq,"143 km W of Adak, Alaska"
2024-11-29T19:36:21.223Z,-17.2637,-174.6773,10,4.3,mb,us7000ny7l,"170 km NNW of Neiafu, Tonga"
2024-11-29T19:23:40.439Z,59.6729,-153.2883,106.7,3.1,ml,ak024fcoy5vv,"47 km ESE of Pedro Bay, Alaska"
2024-11-29T19:13:15.546Z,35.9421,31.7094,58.945,4.8,mww,us7000nv00,"65 km WSW of Gazipaşa, Turkey"
2024-11-29T18:57:04.430Z,-0.2825,124.1508,72.014,4.5,mb,us7000nuzz,"87 km SSW of Modisi, Indonesia"
2024-11-29T17:10:25.222Z,-16.2798,-175.6823,353.222,4.3,mb,us7000ny7k,"204 km W of Hihifo, Tonga"
2024-11-29T17:04:21.072Z,53.2683,-165.0505,35,3.4,ml,us6000pipp,"107 km SSE of Akutan, Alaska"
2024-11-29T16:13:17.112Z,-7.6434,104.8551,10,4.7,mb,us7000nuyl,"176 km SW of Labuan, Indonesia"
2024-11-29T15:26:30.709Z,52.5765,-163.4295,31.693,3.2,ml,us6000pipv,"233 km SE of Akutan, Alaska"
2024-11-29T14:28:12.843Z,52.6309,159.6513,66.434,4.2,mb,us7000nuxi,"84 km SE of Petropavlovsk-Kamchatsky, Russia"
2024-11-29T11:53:32.404Z,2.7762,125.4851,172.651,4.4,mb,us7000nux9,"152 km NNE of Bitung, Indonesia"
2024-11-29T08:49:11.713Z,-8.9112,159.212,40.121,4.2,mb,us7000ny7a,"94 km SSW of Buala, Solomon Islands"
2024-11-29T08:31:26.801Z,69.2958,-144.7717,15,3,ml,ak024fcig342,"103 km SSW of Kaktovik, Alaska"
2024-11-29T08:19:10.448Z,-57.1291,-30.029,10,4.5,mb,us7000ny7c,South Sandwich Islands region
2024-11-29T06:40:24.169Z,52.7221,-167.9446,35,3.3,ml,us6000pisa,"66 km ESE of Nikolski, Alaska"
2024-11-29T06:14:25.420Z,35.54766667,-96.74316667,6.14,3.25,ml,ok2024xkww,"8 km NW of Prague, Oklahoma"
2024-11-29T05:49:48.929Z,-8.925,118.3338,109.404,4.3,mb,us7000nuvk,"45 km SSW of Dompu, Indonesia"
2024-11-29T05:48:14.454Z,51.0903,-179.9487,22.547,3.1,ml,us6000pis9,"246 km WSW of Adak, Alaska"
2024-11-29T04:49:41.403Z,-8.924,114.5842,93.925,4.3,mb,us7000nuvg,"60 km SSE of Muncar, Indonesia"
2024-11-29T04:30:58.572Z,-7.6144,88.7646,10,4.7,mb,us7000ny79,South Indian Ocean
2024-11-29T04:03:24.257Z,59.961,-153.2872,132.8,3.2,ml,ak024fcfwccz,"49 km ENE of Pedro Bay, Alaska"
2024-11-29T03:05:39.801Z,-20.4659,-178.0542,537.316,4.4,mb,us7000nuv8,"296 km WNW of Houma, Tonga"
2024-11-29T02:01:14.215Z,-23.4727,-179.6964,519.638,4.4,mb,us7000nuvc,south of the Fiji Islands
2024-11-29T01:20:20.384Z,53.7614,-164.1419,35,3.3,ml,us6000pis7,"114 km ESE of Akutan, Alaska"
2024-11-28T23:54:54.302Z,39.2669,16.4585,10,4.2,mwr,us7000nuuw,"9 km E of Serra Pedace, Italy"
2024-11-28T23:39:49.459Z,11.5824,125.5773,10,4.6,mb,us7000ny6p,"11 km E of Lalawigan, Philippines"
2024-11-28T23:26:45.239Z,-19.6662,169.1273,121.818,4.6,mb,us7000nuus,"21 km SW of Isangel, Vanuatu"
2024-11-28T23:25:21.120Z,-29.0783,-177.3958,63.254,4.7,mb,us7000nuun,"Kermadec Islands, New Zealand"
2024-11-28T22:45:05.057Z,-8.5076,103.8214,10,4.4,mb,us7000ny6n,"southwest of Sumatra, Indonesia"
2024-11-28T22:25:48.442Z,-7.3977,128.3902,131.595,4.3,mb,us7000ny6k,"197 km NE of Lospalos, Timor Leste"
2024-11-28T22:06:22.840Z,19.22416667,-64.59083333,53.41,3.39,md,pr71467158,"101 km NNE of Cruz Bay, U.S. Virgin Islands"
2024-11-28T21:55:24.661Z,-3.8465,100.528,10,4.6,mb,us7000nuub,"193 km W of Bengkulu, Indonesia"
2024-11-28T21:45:49.820Z,32.6395,-118.1876667,27.77,3.03,ml,ci40989656,"25 km SE of San Clemente Is. (SE tip), CA"
2024-11-28T21:00:06.188Z,27.5223,104.0339,10,4.4,mb,us7000nutz,"38 km NE of Zhaotong, China"
2024-11-28T20:01:51.975Z,-19.3149,-173.1545,10,4.4,mb,us7000nutq,"114 km SE of Neiafu, Tonga"
2024-11-28T19:35:00.590Z,18.1088,-68.444,58,3.73,md,pr2024333000,"34 km SSE of Boca de Yuma, Dominican Republic"
2024-11-28T19:28:43.622Z,34.2474,141.8469,10,4.8,mb,us7000nutf,"171 km SE of Shinmachi, Japan"
2024-11-28T18:56:54.733Z,-28.46,-176.975,35,4.2,mb,us7000ny6e,Kermadec Islands region
2024-11-28T18:41:42.973Z,-28.9149,-176.9352,35,5,mww,us7000nuta,Kermadec Islands region
2024-11-28T18:27:19.076Z,12.9698,-88.5901,76.96,4.3,mb,us7000nut5,"34 km S of Puerto El Triunfo, El Salvador"
2024-11-28T18:24:18.249Z,10.5756,-86.1089,35.719,4.4,mb,us7000nut3,"42 km NW of Tamarindo, Costa Rica"
2024-11-28T18:14:55.741Z,-46.6474,-75.3959,10,4.3,mwr,us7000nut1,"225 km WNW of Cochrane, Chile"
2024-11-28T17:53:11.290Z,52.0689,-168.4266,10,3.7,mb,us7000ny6c,"101 km SSE of Nikolski, Alaska"
